3.355400000E+00	0.000000000E+00	2.726700000E-02
3.355400000E+00	1.000000000E-01	2.711500000E-02
3.355300000E+00	2.000000000E-01	2.694700000E-02
3.355400000E+00	3.000000000E-01	2.676500000E-02
3.355500000E+00	4.000000000E-01	2.657400000E-02
3.355400000E+00	5.000000000E-01	2.638100000E-02
3.355400000E+00	6.000000000E-01	2.619500000E-02
3.355400000E+00	7.000000000E-01	2.602400000E-02
3.355400000E+00	8.000000000E-01	2.587000000E-02
3.355400000E+00	9.000000000E-01	2.573400000E-02
3.355400000E+00	1.000000000E+00	2.561600000E-02
3.661100000E+00	0.000000000E+00	2.707900000E-02
3.661100000E+00	1.000000000E-01	2.693000000E-02
3.661000000E+00	2.000000000E-01	2.676400000E-02
3.661100000E+00	3.000000000E-01	2.658500000E-02
3.661200000E+00	4.000000000E-01	2.639600000E-02
3.661100000E+00	5.000000000E-01	2.620600000E-02
3.661100000E+00	6.000000000E-01	2.602300000E-02
3.661100000E+00	7.000000000E-01	2.585300000E-02
3.661100000E+00	8.000000000E-01	2.570000000E-02
3.661100000E+00	9.000000000E-01	2.556500000E-02
3.661100000E+00	1.000000000E+00	2.544700000E-02
3.990100000E+00	0.000000000E+00	2.689200000E-02
3.990100000E+00	1.000000000E-01	2.674500000E-02
3.990000000E+00	2.000000000E-01	2.658200000E-02
3.990100000E+00	3.000000000E-01	2.640500000E-02
3.990200000E+00	4.000000000E-01	2.621900000E-02
3.990200000E+00	5.000000000E-01	2.603100000E-02
3.990100000E+00	6.000000000E-01	2.585000000E-02
3.990100000E+00	7.000000000E-01	2.568200000E-02
3.990100000E+00	8.000000000E-01	2.553000000E-02
3.990100000E+00	9.000000000E-01	2.539600000E-02
3.990100000E+00	1.000000000E+00	2.527800000E-02
4.343900000E+00	0.000000000E+00	2.670500000E-02
4.343900000E+00	1.000000000E-01	2.656000000E-02
4.343800000E+00	2.000000000E-01	2.639900000E-02
4.343900000E+00	3.000000000E-01	2.622500000E-02
4.344000000E+00	4.000000000E-01	2.604200000E-02
4.344000000E+00	5.000000000E-01	2.585700000E-02
4.343900000E+00	6.000000000E-01	2.567700000E-02
4.343900000E+00	7.000000000E-01	2.551100000E-02
4.343900000E+00	8.000000000E-01	2.536000000E-02
4.343900000E+00	9.000000000E-01	2.522700000E-02
4.343900000E+00	1.000000000E+00	2.511000000E-02
4.723900000E+00	0.000000000E+00	2.651800000E-02
4.723900000E+00	1.000000000E-01	2.637500000E-02
4.723800000E+00	2.000000000E-01	2.621700000E-02
4.723900000E+00	3.000000000E-01	2.604600000E-02
4.724000000E+00	4.000000000E-01	2.586500000E-02
4.724000000E+00	5.000000000E-01	2.568200000E-02
4.723900000E+00	6.000000000E-01	2.550500000E-02
4.723900000E+00	7.000000000E-01	2.534000000E-02
4.723900000E+00	8.000000000E-01	2.519000000E-02
4.723900000E+00	9.000000000E-01	2.505800000E-02
4.723900000E+00	1.000000000E+00	2.494100000E-02
5.131700000E+00	0.000000000E+00	2.633200000E-02
5.131700000E+00	1.000000000E-01	2.619100000E-02
5.131600000E+00	2.000000000E-01	2.603500000E-02
5.131700000E+00	3.000000000E-01	2.586600000E-02
5.131800000E+00	4.000000000E-01	2.568800000E-02
5.131800000E+00	5.000000000E-01	2.550700000E-02
5.131700000E+00	6.000000000E-01	2.533200000E-02
5.131700000E+00	7.000000000E-01	2.516900000E-02
5.131700000E+00	8.000000000E-01	2.502000000E-02
5.131700000E+00	9.000000000E-01	2.488800000E-02
5.131700000E+00	1.000000000E+00	2.477200000E-02
5.568800000E+00	0.000000000E+00	2.614500000E-02
5.568800000E+00	1.000000000E-01	2.600600000E-02
5.568700000E+00	2.000000000E-01	2.585300000E-02
5.568800000E+00	3.000000000E-01	2.568600000E-02
5.568900000E+00	4.000000000E-01	2.551100000E-02
5.568900000E+00	5.000000000E-01	2.533300000E-02
5.568800000E+00	6.000000000E-01	2.516000000E-02
5.568800000E+00	7.000000000E-01	2.499800000E-02
5.568800000E+00	8.000000000E-01	2.485100000E-02
5.568800000E+00	9.000000000E-01	2.471900000E-02
5.568800000E+00	1.000000000E+00	2.460300000E-02
6.036900000E+00	0.000000000E+00	2.595900000E-02
6.036900000E+00	1.000000000E-01	2.582200000E-02
6.036800000E+00	2.000000000E-01	2.567100000E-02
6.036900000E+00	3.000000000E-01	2.550700000E-02
6.037000000E+00	4.000000000E-01	2.533400000E-02
6.037000000E+00	5.000000000E-01	2.515800000E-02
6.036900000E+00	6.000000000E-01	2.498700000E-02
6.036900000E+00	7.000000000E-01	2.482700000E-02
6.036900000E+00	8.000000000E-01	2.468100000E-02
6.036900000E+00	9.000000000E-01	2.455000000E-02
6.036900000E+00	1.000000000E+00	2.443500000E-02
6.537700000E+00	0.000000000E+00	2.577400000E-02
6.537700000E+00	1.000000000E-01	2.563900000E-02
6.537600000E+00	2.000000000E-01	2.549000000E-02
6.537700000E+00	3.000000000E-01	2.532800000E-02
6.537800000E+00	4.000000000E-01	2.515700000E-02
6.537800000E+00	5.000000000E-01	2.498400000E-02
6.537700000E+00	6.000000000E-01	2.481500000E-02
6.537700000E+00	7.000000000E-01	2.465600000E-02
6.537700000E+00	8.000000000E-01	2.451100000E-02
6.537700000E+00	9.000000000E-01	2.438100000E-02
6.537700000E+00	1.000000000E+00	2.426600000E-02
7.073000000E+00	0.000000000E+00	2.558800000E-02
7.073000000E+00	1.000000000E-01	2.545500000E-02
7.072900000E+00	2.000000000E-01	2.530800000E-02
7.073000000E+00	3.000000000E-01	2.514900000E-02
7.073100000E+00	4.000000000E-01	2.498000000E-02
7.073100000E+00	5.000000000E-01	2.480900000E-02
7.073000000E+00	6.000000000E-01	2.464200000E-02
7.073000000E+00	7.000000000E-01	2.448500000E-02
7.073000000E+00	8.000000000E-01	2.434100000E-02
7.073000000E+00	9.000000000E-01	2.421200000E-02
7.073000000E+00	1.000000000E+00	2.409800000E-02
7.644600000E+00	0.000000000E+00	2.540300000E-02
7.644600000E+00	1.000000000E-01	2.527200000E-02
7.644600000E+00	2.000000000E-01	2.512700000E-02
7.644600000E+00	3.000000000E-01	2.497000000E-02
7.644600000E+00	4.000000000E-01	2.480400000E-02
7.644700000E+00	5.000000000E-01	2.463500000E-02
7.644600000E+00	6.000000000E-01	2.447000000E-02
7.644600000E+00	7.000000000E-01	2.431400000E-02
7.644600000E+00	8.000000000E-01	2.417200000E-02
7.644600000E+00	9.000000000E-01	2.404400000E-02
7.644600000E+00	1.000000000E+00	2.393000000E-02
8.254500000E+00	0.000000000E+00	2.521800000E-02
8.254500000E+00	1.000000000E-01	2.508900000E-02
8.254500000E+00	2.000000000E-01	2.494600000E-02
8.254500000E+00	3.000000000E-01	2.479100000E-02
8.254500000E+00	4.000000000E-01	2.462700000E-02
8.254600000E+00	5.000000000E-01	2.446000000E-02
8.254500000E+00	6.000000000E-01	2.429700000E-02
8.254500000E+00	7.000000000E-01	2.414300000E-02
8.254500000E+00	8.000000000E-01	2.400200000E-02
8.254500000E+00	9.000000000E-01	2.387500000E-02
8.254500000E+00	1.000000000E+00	2.376100000E-02
8.904600000E+00	0.000000000E+00	2.503300000E-02
8.904600000E+00	1.000000000E-01	2.490600000E-02
8.904600000E+00	2.000000000E-01	2.476500000E-02
8.904600000E+00	3.000000000E-01	2.461200000E-02
8.904600000E+00	4.000000000E-01	2.445000000E-02
8.904700000E+00	5.000000000E-01	2.428600000E-02
8.904500000E+00	6.000000000E-01	2.412500000E-02
8.904600000E+00	7.000000000E-01	2.397300000E-02
8.904600000E+00	8.000000000E-01	2.383200000E-02
8.904600000E+00	9.000000000E-01	2.370600000E-02
8.904600000E+00	1.000000000E+00	2.359300000E-02
9.597100000E+00	0.000000000E+00	2.484900000E-02
9.597100000E+00	1.000000000E-01	2.472300000E-02
9.597100000E+00	2.000000000E-01	2.458400000E-02
9.597300000E+00	3.000000000E-01	2.443300000E-02
9.597100000E+00	4.000000000E-01	2.427400000E-02
9.597200000E+00	5.000000000E-01	2.411200000E-02
9.597000000E+00	6.000000000E-01	2.395300000E-02
9.597100000E+00	7.000000000E-01	2.380200000E-02
9.597100000E+00	8.000000000E-01	2.366300000E-02
9.597100000E+00	9.000000000E-01	2.353700000E-02
9.597100000E+00	1.000000000E+00	2.342500000E-02
1.033400000E+01	0.000000000E+00	2.466500000E-02
1.033400000E+01	1.000000000E-01	2.454100000E-02
1.033400000E+01	2.000000000E-01	2.440400000E-02
1.033400000E+01	3.000000000E-01	2.425500000E-02
1.033400000E+01	4.000000000E-01	2.409800000E-02
1.033400000E+01	5.000000000E-01	2.393800000E-02
1.033400000E+01	6.000000000E-01	2.378000000E-02
1.033400000E+01	7.000000000E-01	2.363100000E-02
1.033400000E+01	8.000000000E-01	2.349400000E-02
1.033400000E+01	9.000000000E-01	2.336900000E-02
1.033400000E+01	1.000000000E+00	2.325700000E-02
1.111700000E+01	0.000000000E+00	2.448100000E-02
1.111700000E+01	1.000000000E-01	2.435900000E-02
1.111700000E+01	2.000000000E-01	2.422300000E-02
1.111700000E+01	3.000000000E-01	2.407700000E-02
1.111700000E+01	4.000000000E-01	2.392200000E-02
1.111700000E+01	5.000000000E-01	2.376400000E-02
1.111700000E+01	6.000000000E-01	2.360800000E-02
1.111700000E+01	7.000000000E-01	2.346100000E-02
1.111700000E+01	8.000000000E-01	2.332400000E-02
1.111700000E+01	9.000000000E-01	2.320000000E-02
1.111700000E+01	1.000000000E+00	2.308900000E-02
1.195000000E+01	0.000000000E+00	2.429800000E-02
1.195000000E+01	1.000000000E-01	2.417700000E-02
1.195000000E+01	2.000000000E-01	2.404300000E-02
1.195000000E+01	3.000000000E-01	2.389800000E-02
1.195000000E+01	4.000000000E-01	2.374600000E-02
1.195000000E+01	5.000000000E-01	2.359000000E-02
1.195000000E+01	6.000000000E-01	2.343600000E-02
1.195000000E+01	7.000000000E-01	2.329000000E-02
1.195000000E+01	8.000000000E-01	2.315500000E-02
1.195000000E+01	9.000000000E-01	2.303200000E-02
1.195000000E+01	1.000000000E+00	2.292200000E-02
1.283300000E+01	0.000000000E+00	2.411500000E-02
1.283300000E+01	1.000000000E-01	2.399500000E-02
1.283300000E+01	2.000000000E-01	2.386300000E-02
1.283300000E+01	3.000000000E-01	2.372100000E-02
1.283300000E+01	4.000000000E-01	2.357000000E-02
1.283300000E+01	5.000000000E-01	2.341600000E-02
1.283300000E+01	6.000000000E-01	2.326400000E-02
1.283300000E+01	7.000000000E-01	2.312000000E-02
1.283300000E+01	8.000000000E-01	2.298600000E-02
1.283300000E+01	9.000000000E-01	2.286400000E-02
1.283300000E+01	1.000000000E+00	2.275400000E-02
1.377000000E+01	0.000000000E+00	2.393200000E-02
1.377000000E+01	1.000000000E-01	2.381400000E-02
1.377000000E+01	2.000000000E-01	2.368400000E-02
1.377000000E+01	3.000000000E-01	2.354300000E-02
1.377000000E+01	4.000000000E-01	2.339400000E-02
1.377000000E+01	5.000000000E-01	2.324200000E-02
1.377000000E+01	6.000000000E-01	2.309300000E-02
1.377000000E+01	7.000000000E-01	2.295000000E-02
1.377000000E+01	8.000000000E-01	2.281700000E-02
1.377000000E+01	9.000000000E-01	2.269600000E-02
1.377000000E+01	1.000000000E+00	2.258600000E-02
1.476300000E+01	0.000000000E+00	2.374900000E-02
1.476300000E+01	1.000000000E-01	2.363200000E-02
1.476300000E+01	2.000000000E-01	2.350400000E-02
1.476300000E+01	3.000000000E-01	2.336500000E-02
1.476300000E+01	4.000000000E-01	2.321900000E-02
1.476300000E+01	5.000000000E-01	2.306900000E-02
1.476300000E+01	6.000000000E-01	2.292100000E-02
1.476300000E+01	7.000000000E-01	2.277900000E-02
1.476300000E+01	8.000000000E-01	2.264800000E-02
1.476300000E+01	9.000000000E-01	2.252700000E-02
1.476300000E+01	1.000000000E+00	2.241900000E-02
1.581500000E+01	0.000000000E+00	2.356600000E-02
1.581500000E+01	1.000000000E-01	2.345200000E-02
1.581500000E+01	2.000000000E-01	2.332500000E-02
1.581500000E+01	3.000000000E-01	2.318800000E-02
1.581500000E+01	4.000000000E-01	2.304300000E-02
1.581500000E+01	5.000000000E-01	2.289500000E-02
1.581500000E+01	6.000000000E-01	2.274900000E-02
1.581500000E+01	7.000000000E-01	2.260900000E-02
1.581500000E+01	8.000000000E-01	2.247900000E-02
1.581500000E+01	9.000000000E-01	2.235900000E-02
1.581500000E+01	1.000000000E+00	2.225200000E-02
1.692800000E+01	0.000000000E+00	2.338400000E-02
1.692800000E+01	1.000000000E-01	2.327100000E-02
1.692800000E+01	2.000000000E-01	2.314600000E-02
1.692800000E+01	3.000000000E-01	2.301100000E-02
1.692800000E+01	4.000000000E-01	2.286800000E-02
1.692800000E+01	5.000000000E-01	2.272200000E-02
1.692800000E+01	6.000000000E-01	2.257800000E-02
1.692800000E+01	7.000000000E-01	2.243900000E-02
1.692800000E+01	8.000000000E-01	2.231000000E-02
1.692800000E+01	9.000000000E-01	2.219200000E-02
1.692800000E+01	1.000000000E+00	2.208400000E-02
1.810500000E+01	0.000000000E+00	2.320300000E-02
1.810500000E+01	1.000000000E-01	2.309000000E-02
1.810500000E+01	2.000000000E-01	2.296700000E-02
1.810500000E+01	3.000000000E-01	2.283400000E-02
1.810500000E+01	4.000000000E-01	2.269300000E-02
1.810500000E+01	5.000000000E-01	2.254900000E-02
1.810500000E+01	6.000000000E-01	2.240600000E-02
1.810500000E+01	7.000000000E-01	2.226900000E-02
1.810500000E+01	8.000000000E-01	2.214100000E-02
1.810500000E+01	9.000000000E-01	2.202400000E-02
1.810500000E+01	1.000000000E+00	2.191700000E-02
1.934900000E+01	0.000000000E+00	2.302100000E-02
1.934900000E+01	1.000000000E-01	2.291000000E-02
1.934900000E+01	2.000000000E-01	2.278900000E-02
1.934900000E+01	3.000000000E-01	2.265700000E-02
1.934900000E+01	4.000000000E-01	2.251800000E-02
1.934900000E+01	5.000000000E-01	2.237600000E-02
1.934900000E+01	6.000000000E-01	2.223500000E-02
1.934900000E+01	7.000000000E-01	2.209900000E-02
1.934900000E+01	8.000000000E-01	2.197300000E-02
1.934900000E+01	9.000000000E-01	2.185600000E-02
1.934900000E+01	1.000000000E+00	2.175000000E-02
2.066200000E+01	0.000000000E+00	2.284000000E-02
2.066200000E+01	1.000000000E-01	2.273000000E-02
2.066200000E+01	2.000000000E-01	2.261000000E-02
2.066200000E+01	3.000000000E-01	2.248000000E-02
2.066200000E+01	4.000000000E-01	2.234300000E-02
2.066200000E+01	5.000000000E-01	2.220300000E-02
2.066200000E+01	6.000000000E-01	2.206400000E-02
2.066200000E+01	7.000000000E-01	2.193000000E-02
2.066200000E+01	8.000000000E-01	2.180400000E-02
2.066200000E+01	9.000000000E-01	2.168900000E-02
2.066200000E+01	1.000000000E+00	2.158300000E-02
2.204800000E+01	0.000000000E+00	2.265900000E-02
2.204800000E+01	1.000000000E-01	2.255100000E-02
2.204800000E+01	2.000000000E-01	2.243200000E-02
2.204800000E+01	3.000000000E-01	2.230400000E-02
2.204800000E+01	4.000000000E-01	2.216900000E-02
2.204800000E+01	5.000000000E-01	2.203000000E-02
2.204800000E+01	6.000000000E-01	2.189200000E-02
2.204800000E+01	7.000000000E-01	2.176000000E-02
2.204800000E+01	8.000000000E-01	2.163600000E-02
2.204800000E+01	9.000000000E-01	2.152100000E-02
2.204800000E+01	1.000000000E+00	2.141700000E-02
2.350900000E+01	0.000000000E+00	2.247800000E-02
2.350900000E+01	1.000000000E-01	2.237100000E-02
2.350900000E+01	2.000000000E-01	2.225400000E-02
2.350900000E+01	3.000000000E-01	2.212800000E-02
2.350900000E+01	4.000000000E-01	2.199400000E-02
2.350900000E+01	5.000000000E-01	2.185700000E-02
2.350900000E+01	6.000000000E-01	2.172200000E-02
2.350900000E+01	7.000000000E-01	2.159100000E-02
2.350900000E+01	8.000000000E-01	2.146700000E-02
2.350900000E+01	9.000000000E-01	2.135400000E-02
2.350900000E+01	1.000000000E+00	2.125000000E-02
2.504800000E+01	0.000000000E+00	2.229800000E-02
2.504800000E+01	1.000000000E-01	2.219200000E-02
2.504800000E+01	2.000000000E-01	2.207700000E-02
2.504800000E+01	3.000000000E-01	2.195200000E-02
2.504800000E+01	4.000000000E-01	2.182000000E-02
2.504800000E+01	5.000000000E-01	2.168500000E-02
2.504800000E+01	6.000000000E-01	2.155100000E-02
2.504800000E+01	7.000000000E-01	2.142100000E-02
2.504800000E+01	8.000000000E-01	2.129900000E-02
2.504800000E+01	9.000000000E-01	2.118700000E-02
2.504800000E+01	1.000000000E+00	2.108400000E-02
2.666900000E+01	0.000000000E+00	2.211800000E-02
2.666900000E+01	1.000000000E-01	2.201400000E-02
2.666900000E+01	2.000000000E-01	2.189900000E-02
2.666900000E+01	3.000000000E-01	2.177600000E-02
2.666900000E+01	4.000000000E-01	2.164600000E-02
2.666900000E+01	5.000000000E-01	2.151300000E-02
2.666900000E+01	6.000000000E-01	2.138000000E-02
2.666900000E+01	7.000000000E-01	2.125200000E-02
2.666900000E+01	8.000000000E-01	2.113100000E-02
2.666900000E+01	9.000000000E-01	2.102000000E-02
2.666900000E+01	1.000000000E+00	2.091700000E-02
2.837500000E+01	0.000000000E+00	2.193800000E-02
2.837500000E+01	1.000000000E-01	2.183500000E-02
2.837500000E+01	2.000000000E-01	2.172200000E-02
2.837500000E+01	3.000000000E-01	2.160100000E-02
2.837500000E+01	4.000000000E-01	2.147200000E-02
2.837500000E+01	5.000000000E-01	2.134100000E-02
2.837500000E+01	6.000000000E-01	2.121000000E-02
2.837500000E+01	7.000000000E-01	2.108300000E-02
2.837500000E+01	8.000000000E-01	2.096400000E-02
2.837500000E+01	9.000000000E-01	2.085300000E-02
2.837500000E+01	1.000000000E+00	2.075100000E-02
3.017000000E+01	0.000000000E+00	2.175900000E-02
3.017000000E+01	1.000000000E-01	2.165700000E-02
3.017000000E+01	2.000000000E-01	2.154500000E-02
3.017000000E+01	3.000000000E-01	2.142500000E-02
3.017000000E+01	4.000000000E-01	2.129900000E-02
3.017000000E+01	5.000000000E-01	2.116900000E-02
3.017000000E+01	6.000000000E-01	2.103900000E-02
3.017000000E+01	7.000000000E-01	2.091400000E-02
3.017000000E+01	8.000000000E-01	2.079600000E-02
3.017000000E+01	9.000000000E-01	2.068600000E-02
3.017000000E+01	1.000000000E+00	2.058500000E-02
3.205500000E+01	0.000000000E+00	2.157900000E-02
3.205500000E+01	1.000000000E-01	2.147900000E-02
3.205500000E+01	2.000000000E-01	2.136900000E-02
3.205500000E+01	3.000000000E-01	2.125000000E-02
3.205500000E+01	4.000000000E-01	2.112500000E-02
3.205500000E+01	5.000000000E-01	2.099700000E-02
3.205500000E+01	6.000000000E-01	2.086900000E-02
3.205500000E+01	7.000000000E-01	2.074500000E-02
3.205500000E+01	8.000000000E-01	2.062800000E-02
3.205500000E+01	9.000000000E-01	2.051900000E-02
3.205500000E+01	1.000000000E+00	2.041900000E-02
3.403600000E+01	0.000000000E+00	2.140100000E-02
3.403600000E+01	1.000000000E-01	2.130100000E-02
3.403600000E+01	2.000000000E-01	2.119200000E-02
3.403600000E+01	3.000000000E-01	2.107500000E-02
3.403600000E+01	4.000000000E-01	2.095200000E-02
3.403600000E+01	5.000000000E-01	2.082500000E-02
3.403600000E+01	6.000000000E-01	2.069900000E-02
3.403600000E+01	7.000000000E-01	2.057700000E-02
3.403600000E+01	8.000000000E-01	2.046100000E-02
3.403600000E+01	9.000000000E-01	2.035300000E-02
3.403600000E+01	1.000000000E+00	2.025400000E-02
3.611500000E+01	0.000000000E+00	2.122200000E-02
3.611500000E+01	1.000000000E-01	2.112400000E-02
3.611500000E+01	2.000000000E-01	2.101600000E-02
3.611500000E+01	3.000000000E-01	2.090100000E-02
3.611500000E+01	4.000000000E-01	2.077900000E-02
3.611500000E+01	5.000000000E-01	2.065400000E-02
3.611500000E+01	6.000000000E-01	2.052900000E-02
3.611500000E+01	7.000000000E-01	2.040800000E-02
3.611500000E+01	8.000000000E-01	2.029400000E-02
3.611500000E+01	9.000000000E-01	2.018700000E-02
3.611500000E+01	1.000000000E+00	2.008800000E-02
3.829600000E+01	0.000000000E+00	2.104400000E-02
3.829600000E+01	1.000000000E-01	2.094700000E-02
3.829600000E+01	2.000000000E-01	2.084100000E-02
3.829600000E+01	3.000000000E-01	2.072600000E-02
3.829600000E+01	4.000000000E-01	2.060600000E-02
3.829600000E+01	5.000000000E-01	2.048300000E-02
3.829600000E+01	6.000000000E-01	2.036000000E-02
3.829600000E+01	7.000000000E-01	2.024000000E-02
3.829600000E+01	8.000000000E-01	2.012600000E-02
3.829600000E+01	9.000000000E-01	2.002000000E-02
3.829600000E+01	1.000000000E+00	1.992300000E-02
4.058300000E+01	0.000000000E+00	2.086600000E-02
4.058300000E+01	1.000000000E-01	2.077000000E-02
4.058300000E+01	2.000000000E-01	2.066500000E-02
4.058300000E+01	3.000000000E-01	2.055200000E-02
4.058300000E+01	4.000000000E-01	2.043400000E-02
4.058300000E+01	5.000000000E-01	2.031200000E-02
4.058300000E+01	6.000000000E-01	2.019000000E-02
4.058300000E+01	7.000000000E-01	2.007200000E-02
4.058300000E+01	8.000000000E-01	1.996000000E-02
4.058300000E+01	9.000000000E-01	1.985400000E-02
4.058300000E+01	1.000000000E+00	1.975700000E-02
4.297900000E+01	0.000000000E+00	2.068800000E-02
4.297900000E+01	1.000000000E-01	2.059300000E-02
4.297900000E+01	2.000000000E-01	2.049000000E-02
4.297900000E+01	3.000000000E-01	2.037800000E-02
4.297900000E+01	4.000000000E-01	2.026100000E-02
4.297900000E+01	5.000000000E-01	2.014100000E-02
4.297900000E+01	6.000000000E-01	2.002100000E-02
4.297900000E+01	7.000000000E-01	1.990400000E-02
4.297900000E+01	8.000000000E-01	1.979300000E-02
4.297900000E+01	9.000000000E-01	1.968900000E-02
4.297900000E+01	1.000000000E+00	1.959200000E-02
4.548800000E+01	0.000000000E+00	2.051100000E-02
4.548800000E+01	1.000000000E-01	2.041700000E-02
4.548800000E+01	2.000000000E-01	2.031500000E-02
4.548800000E+01	3.000000000E-01	2.020500000E-02
4.548800000E+01	4.000000000E-01	2.008900000E-02
4.548800000E+01	5.000000000E-01	1.997000000E-02
4.548800000E+01	6.000000000E-01	1.985200000E-02
4.548800000E+01	7.000000000E-01	1.973600000E-02
4.548800000E+01	8.000000000E-01	1.962600000E-02
4.548800000E+01	9.000000000E-01	1.952300000E-02
4.548800000E+01	1.000000000E+00	1.942700000E-02
4.811500000E+01	0.000000000E+00	2.033400000E-02
4.811500000E+01	1.000000000E-01	2.024100000E-02
4.811500000E+01	2.000000000E-01	2.014000000E-02
4.811500000E+01	3.000000000E-01	2.003100000E-02
4.811500000E+01	4.000000000E-01	1.991700000E-02
4.811500000E+01	5.000000000E-01	1.980000000E-02
4.811500000E+01	6.000000000E-01	1.968300000E-02
4.811500000E+01	7.000000000E-01	1.956900000E-02
4.811500000E+01	8.000000000E-01	1.946000000E-02
4.811500000E+01	9.000000000E-01	1.935700000E-02
4.811500000E+01	1.000000000E+00	1.926300000E-02
5.086200000E+01	0.000000000E+00	2.015700000E-02
5.086200000E+01	1.000000000E-01	2.006500000E-02
5.086200000E+01	2.000000000E-01	1.996500000E-02
5.086200000E+01	3.000000000E-01	1.985800000E-02
5.086200000E+01	4.000000000E-01	1.974600000E-02
5.086200000E+01	5.000000000E-01	1.963000000E-02
5.086200000E+01	6.000000000E-01	1.951400000E-02
5.086200000E+01	7.000000000E-01	1.940100000E-02
5.086200000E+01	8.000000000E-01	1.929300000E-02
5.086200000E+01	9.000000000E-01	1.919200000E-02
5.086200000E+01	1.000000000E+00	1.909800000E-02
5.373500000E+01	0.000000000E+00	1.998100000E-02
5.373500000E+01	1.000000000E-01	1.989000000E-02
5.373500000E+01	2.000000000E-01	1.979100000E-02
5.373500000E+01	3.000000000E-01	1.968500000E-02
5.373500000E+01	4.000000000E-01	1.957400000E-02
5.373500000E+01	5.000000000E-01	1.946000000E-02
5.373500000E+01	6.000000000E-01	1.934600000E-02
5.373500000E+01	7.000000000E-01	1.923400000E-02
5.373500000E+01	8.000000000E-01	1.912700000E-02
5.373500000E+01	9.000000000E-01	1.902700000E-02
5.373500000E+01	1.000000000E+00	1.893400000E-02
5.673700000E+01	0.000000000E+00	1.980500000E-02
5.673700000E+01	1.000000000E-01	1.971500000E-02
5.673700000E+01	2.000000000E-01	1.961700000E-02
5.673700000E+01	3.000000000E-01	1.951300000E-02
5.673700000E+01	4.000000000E-01	1.940300000E-02
5.673700000E+01	5.000000000E-01	1.929000000E-02
5.673700000E+01	6.000000000E-01	1.917700000E-02
5.673700000E+01	7.000000000E-01	1.906700000E-02
5.673700000E+01	8.000000000E-01	1.896100000E-02
5.673700000E+01	9.000000000E-01	1.886200000E-02
5.673700000E+01	1.000000000E+00	1.877000000E-02
5.987200000E+01	0.000000000E+00	1.962900000E-02
5.987200000E+01	1.000000000E-01	1.954000000E-02
5.987200000E+01	2.000000000E-01	1.944400000E-02
5.987200000E+01	3.000000000E-01	1.934000000E-02
5.987200000E+01	4.000000000E-01	1.923200000E-02
5.987200000E+01	5.000000000E-01	1.912100000E-02
5.987200000E+01	6.000000000E-01	1.900900000E-02
5.987200000E+01	7.000000000E-01	1.890000000E-02
5.987200000E+01	8.000000000E-01	1.879600000E-02
5.987200000E+01	9.000000000E-01	1.869700000E-02
5.987200000E+01	1.000000000E+00	1.860600000E-02
6.314400000E+01	0.000000000E+00	1.945300000E-02
